1.200000000000000000e+08,8.129685617302778722e-02
2.400000000000000000e+08,2.112956253640667012e-02
3.600000000000000000e+08,4.730459329559132814e-03
4.800000000000000000e+08,1.384862189388583100e-04
6.000000000000000000e+08,1.577302130000657419e-04
7.200000000000000000e+08,6.800126900933377197e-05
8.400000000000000000e+08,8.000446205183925886e-06
9.600000000000000000e+08,1.854535673460133442e-05
1.080000000000000000e+09,2.672945984569986900e-06
1.200000000000000000e+09,5.815832282347043664e-07
1.320000000000000000e+09,6.493931539122881552e-06
1.440000000000000000e+09,4.062467642268550740e-06
1.560000000000000000e+09,4.623285495914731909e-06
1.680000000000000000e+09,3.158880368823566626e-06
1.800000000000000000e+09,4.749992352957361497e-08
1.920000000000000000e+09,7.891648475715926165e-07
2.040000000000000000e+09,9.002085617970014706e-07
2.160000000000000000e+09,6.622221497387928007e-07
2.280000000000000000e+09,9.331296356368871878e-07
2.400000000000000000e+09,9.423746250698040737e-08
2.520000000000000000e+09,1.901165698634295787e-07
2.640000000000000000e+09,1.730877463572925257e-07
2.760000000000000000e+09,1.596959537137393074e-07
2.880000000000000000e+09,4.202377661150743019e-07
3.000000000000000000e+09,8.612021171468231944e-08
3.120000000000000000e+09,2.857511294461936569e-07
3.240000000000000000e+09,2.122623988900356581e-07
3.360000000000000000e+09,2.761714766834673693e-08
3.480000000000000000e+09,1.572969718381701334e-07
3.600000000000000000e+09,3.746337338932918409e-08
3.720000000000000000e+09,5.499536245811033817e-08
3.840000000000000000e+09,4.629837961680851250e-08
3.960000000000000000e+09,8.965268320611587609e-08
4.080000000000000000e+09,3.395833149999236697e-08
4.200000000000000000e+09,1.207343783395167149e-07
4.320000000000000000e+09,3.190423083711540859e-08
4.440000000000000000e+09,9.696293995904689685e-08
4.560000000000000000e+09,3.962639632788135922e-08
4.680000000000000000e+09,4.811313954642347890e-08
4.800000000000000000e+09,4.263032358704734670e-08
4.920000000000000000e+09,3.649834063024276184e-08
5.040000000000000000e+09,4.704410705027272092e-08
5.160000000000000000e+09,4.082767420499015440e-08
5.280000000000000000e+09,4.006595194048378664e-08
5.400000000000000000e+09,4.387690377107430348e-08
5.520000000000000000e+09,3.193525132074693066e-08
5.640000000000000000e+09,4.027655717954326270e-08
5.760000000000000000e+09,4.529924021903236841e-08
5.880000000000000000e+09,3.090151878449341399e-08
