1.200000000000000000e+08,7.119118894490317206e-02
2.400000000000000000e+08,2.128186189338789405e-02
3.600000000000000000e+08,7.140437240449800174e-03
4.800000000000000000e+08,9.863807335994912925e-04
6.000000000000000000e+08,1.707974864076249098e-04
7.200000000000000000e+08,6.862271081446471015e-05
8.400000000000000000e+08,5.692013927983562063e-05
9.600000000000000000e+08,3.313620026459381727e-05
1.080000000000000000e+09,1.860128412779925755e-05
1.200000000000000000e+09,1.324168842756074708e-05
1.320000000000000000e+09,7.635116693170053995e-06
1.440000000000000000e+09,8.355241688741205168e-06
1.560000000000000000e+09,5.497159646741317317e-06
1.680000000000000000e+09,5.043688222874203578e-06
1.800000000000000000e+09,3.751152350592708682e-06
1.920000000000000000e+09,2.392908163035909602e-06
2.040000000000000000e+09,1.916655239232999864e-06
2.160000000000000000e+09,1.394855524504426543e-06
2.280000000000000000e+09,1.218784434398060754e-06
2.400000000000000000e+09,1.512855163676551088e-06
2.520000000000000000e+09,1.171584343666835361e-06
2.640000000000000000e+09,9.858639364430545580e-07
2.760000000000000000e+09,9.828860196225342168e-07
2.880000000000000000e+09,8.021508741028559654e-07
3.000000000000000000e+09,7.804751189001922423e-07
3.120000000000000000e+09,7.088304505799747016e-07
3.240000000000000000e+09,6.720074820506831875e-07
3.360000000000000000e+09,7.750056950047847868e-07
3.480000000000000000e+09,6.684448136435629917e-07
3.600000000000000000e+09,6.027257787853191677e-07
3.720000000000000000e+09,6.908315469060986681e-07
3.840000000000000000e+09,6.701936791674017677e-07
3.960000000000000000e+09,6.779735450812969224e-07
4.080000000000000000e+09,6.078523088888331113e-07
4.200000000000000000e+09,6.276968899702683863e-07
4.320000000000000000e+09,5.636331958294799046e-07
4.440000000000000000e+09,6.603197385700849127e-07
4.560000000000000000e+09,6.023672069239930798e-07
4.680000000000000000e+09,5.697766453509342369e-07
4.800000000000000000e+09,5.967182308148832797e-07
4.920000000000000000e+09,6.018268560448485021e-07
5.040000000000000000e+09,6.312036186839857581e-07
5.160000000000000000e+09,6.102863344192788573e-07
5.280000000000000000e+09,6.005201628920544279e-07
5.400000000000000000e+09,6.685249519236517559e-07
5.520000000000000000e+09,6.239053551388611169e-07
5.640000000000000000e+09,5.698097263817326067e-07
5.760000000000000000e+09,6.050049487361391623e-07
5.880000000000000000e+09,5.615775297882725378e-07
