1.200000000000000000e+08,8.068917212922441240e-02
2.400000000000000000e+08,2.117538969144228470e-02
3.600000000000000000e+08,4.774171301898775741e-03
4.800000000000000000e+08,1.592006773984211226e-04
6.000000000000000000e+08,1.704441491446047167e-04
7.200000000000000000e+08,9.695666584587698156e-05
8.400000000000000000e+08,1.742815474502155181e-05
9.600000000000000000e+08,3.708445655465809904e-05
1.080000000000000000e+09,7.836718043025304461e-06
1.200000000000000000e+09,1.155243728218490227e-06
1.320000000000000000e+09,2.596567361398174015e-06
1.440000000000000000e+09,6.775182858399442548e-07
1.560000000000000000e+09,9.567685227107849936e-07
1.680000000000000000e+09,6.450083840805693415e-07
1.800000000000000000e+09,4.697282295679969806e-08
1.920000000000000000e+09,1.407808264349505071e-06
2.040000000000000000e+09,1.574743436377779396e-06
2.160000000000000000e+09,1.327685145713481703e-06
2.280000000000000000e+09,1.553945782012771259e-06
2.400000000000000000e+09,1.410989759837988578e-07
2.520000000000000000e+09,1.791152628875878229e-07
2.640000000000000000e+09,1.279424631003611558e-07
2.760000000000000000e+09,1.085948947780562617e-07
2.880000000000000000e+09,1.985818514854349393e-07
3.000000000000000000e+09,9.128718273955865460e-08
3.120000000000000000e+09,1.718585903077709820e-07
3.240000000000000000e+09,1.769805593079384078e-07
3.360000000000000000e+09,7.595326228495887975e-08
3.480000000000000000e+09,1.516325455102265838e-07
3.600000000000000000e+09,1.298062046078595527e-07
3.720000000000000000e+09,7.332654291216310886e-08
3.840000000000000000e+09,1.597904870708686492e-07
3.960000000000000000e+09,4.943559820370461877e-08
4.080000000000000000e+09,8.598410708639427877e-08
4.200000000000000000e+09,1.112605473920821320e-07
4.320000000000000000e+09,5.885692574258591156e-08
4.440000000000000000e+09,1.228774771773841366e-07
4.560000000000000000e+09,5.167564251313747357e-08
4.680000000000000000e+09,7.765981667197049662e-08
4.800000000000000000e+09,8.734340777756050668e-08
4.920000000000000000e+09,5.863499721720560263e-08
5.040000000000000000e+09,8.851135836233047220e-08
5.160000000000000000e+09,6.954966388689110749e-08
5.280000000000000000e+09,5.497298395157463689e-08
5.400000000000000000e+09,6.828003285327097126e-08
5.520000000000000000e+09,5.915363781995478120e-08
5.640000000000000000e+09,6.651693376200891272e-08
5.760000000000000000e+09,5.895958884844422416e-08
5.880000000000000000e+09,7.146985581408418038e-08
