3.391229529139298987e-08,2.703268308600414159e-08,1.318483261642929144e-07,2.508786139735466470e-08,2.368335921660266937e-08,1.495459888889021207e-07,6.041361966893023632e-08,2.630813182219702915e-07,1.748536363062773944e-08,8.604416216923705855e-09,2.401659047197454042e-09,2.280987378058376674e-07,1.101518024131191863e-08,4.790817530651267177e-09,3.984601708989398580e-08,9.693189813315778596e-08,1.442566695334099819e-07,3.839092710193884953e-08,2.106096736229993861e-08,4.440000159653655611e-08,1.879058592648278222e-07,4.721224488007432398e-08,9.661625069575872924e-08,2.048347841906559245e-08,8.463898446703353172e-09,1.894313391229047019e-07,3.713868088368631063e-07,3.511122914320743629e-08,2.025952700292188204e-08,7.305208919649881736e-09,5.787525790015452553e-08,1.686787407256071886e-08,1.401168462588407026e-07,8.354015090127981624e-08,7.007388905762193453e-08,8.602574604130987354e-08,8.182364742775928678e-09,4.257015993426581630e-07,7.980839960463567634e-08,1.862297321133121249e-07,1.672089563933565862e-08,4.765092491643523029e-08,7.402297977121864500e-08,1.145165282740598137e-07,2.467405221160965978e-07,8.854876129598003393e-08,9.035389524451286116e-08,8.946280315969546774e-09,1.276104578777000722e-07,3.975300150294557444e-08,4.471216434562019668e-08,1.966264268915858612e-07,1.477589333586130706e-06,7.966763698483252762e-08,2.233227767710726493e-07,1.858197485615041540e-08,4.148401957520898252e-08,4.849341969757010266e-07,2.240044534119748035e-07,3.329898827426416833e-08,3.298631932905198129e-07,1.778460820250079240e-06,1.220565272819248286e-07,7.461195976041639388e-08,5.535270767552705479e-09,5.383216604138721618e-08,2.007905142941971131e-08,5.041688245581510998e-09,2.256569391688768140e-08,1.539360940787364767e-08,1.483804445426430071e-07,2.361642297092712306e-08,6.078942218319286935e-08,6.690787319178412312e-08,1.472232187152507052e-07,2.310297083463077241e-07,3.365167537497157163e-07,3.452007707279111914e-07,1.146320039432071208e-07,1.798538256663658133e-07,8.094575505695918748e-09,3.745780113951363512e-08,3.773002888500090466e-08,5.347034478716862123e-08,2.088396052908883450e-08,2.413325027913241474e-07,9.512829042931973096e-08,2.155299393060559089e-08,2.240129515900559854e-08,2.496483618576777682e-07,3.980844928261779946e-08,1.840026494343139274e-07,1.700690567375737560e-09,4.072665538632566554e-07,2.196607633746109994e-07,2.749072274228835191e-08,3.775681285246172650e-07,9.842576313480511945e-08,6.325229293721706459e-08,1.308319672407154371e-07
3.268542997322492717e-08,3.345707213250731587e-08,1.131004095495763918e-07,3.932823582826550822e-08,2.074278099821817242e-08,9.289584463023901029e-08,4.861575101253717295e-08,4.560566706343470897e-08,9.577392368672159224e-08,1.886151410604225597e-08,2.690399589831891183e-08,2.585641271204918091e-07,7.417996282457494166e-08,5.226339785159272449e-08,1.980574128093830510e-08,1.834650802728146293e-08,6.503130002608036758e-08,1.019889855717205838e-07,8.228091037595451666e-09,4.933164452114447275e-10,4.367935683833661671e-08,5.654230966072217445e-09,2.775573027783129116e-07,4.895572220464817855e-08,2.784483096692796047e-08,7.452868664941328284e-08,2.880278118271713144e-07,2.800231967358071072e-08,8.999864597546691862e-08,1.709520585409381693e-07,1.408885001654437802e-08,1.506509856954411435e-07,3.135999326930762591e-07,2.850947947765789106e-08,9.229445107527117320e-08,7.659028887785091631e-08,2.343610908319659506e-07,1.107097481134662597e-07,5.481400879606690161e-08,3.766330262629057093e-07,4.316405297065074739e-08,2.354176835196799775e-07,9.469723626920915966e-08,3.216429566502375370e-07,4.457316341580502001e-08,1.934962624465319670e-09,6.449503628027469986e-08,5.707826901976105998e-08,1.935021426573511354e-07,1.017564947951058109e-07,9.481598385947560782e-08,1.385176358071229479e-07,8.898197169188925609e-07,1.010122538437620727e-07,1.944431445601495939e-07,1.905092806924405260e-07,3.156657097381553775e-08,7.659703233991090898e-07,6.381794259852209394e-08,2.940977569518520361e-07,1.477827672999361623e-07,1.500161617549155068e-07,1.380101138561657782e-07,4.977971581849535993e-08,8.527666841045626115e-08,1.984686287071483172e-08,7.381674438324016581e-08,4.115304727033054335e-09,6.315541166813333602e-08,2.159696172390231765e-07,2.338985060472708742e-08,9.846485613684732689e-08,6.538514851827531374e-08,2.020543077841950595e-08,1.527984370283956544e-08,2.294381085792243574e-07,3.170540865797014568e-07,6.050095551974704218e-08,2.353804365624083644e-08,1.438524585699020347e-07,1.321264570945143365e-07,1.420642025099320047e-07,1.936168450813952600e-07,9.276265311466786290e-09,3.206226804661058749e-08,1.668327887017976549e-07,5.968894534602510692e-08,1.175658859956542499e-07,7.733539157956220314e-08,7.273300076286183426e-08,5.122638471408967852e-08,6.476480490802318567e-08,3.019464983835692510e-08,1.927355756890419595e-07,7.441487230533770282e-08,6.350083513986065518e-08,3.830363249966743408e-08,5.876496717165082627e-08,3.130687355361286576e-08,1.296969593854461908e-07
4.960699679473731258e-08,2.944413216498541285e-08,1.749155627282781625e-08,8.368901125141493242e-08,6.777027176527051888e-08,9.432430543409546454e-08,1.766354492650574614e-08,1.656073824366332466e-07,1.145351323615892615e-07,1.308057442129301015e-08,2.781227729128130645e-08,2.170159291323495032e-07,1.227066361767018639e-07,3.430963244269318970e-08,1.659152091967651424e-08,1.473482113777918366e-07,2.094884232669626053e-07,5.683118767250176003e-08,3.563946276966763203e-08,5.732036705189514205e-09,1.298585205694739031e-08,7.285984731905771645e-08,1.207868519951911564e-07,4.072302219634494420e-08,2.621163508124418837e-07,6.986241040762146246e-08,5.135051999809000049e-08,2.259747531185064995e-09,1.817205512125686908e-07,2.086584510324910419e-08,2.808432598085115651e-07,2.776698273405606926e-07,2.627275312118883237e-07,1.225522215877701171e-07,1.742036045349152646e-07,4.965500062051760014e-09,5.727570904205666752e-08,4.897301103515531307e-08,8.239198090896988674e-09,3.161507774050516797e-07,1.824953821520444026e-07,5.803828883933605725e-07,8.556485426535644222e-08,3.472812031476775406e-07,1.446703688630078522e-07,1.376217066633822336e-07,4.446165662924439260e-08,1.250659616686494833e-07,5.764543818375023050e-08,1.402576305814944898e-07,1.591973073476127607e-07,2.566693950647247625e-07,2.643562263431683981e-07,1.274839326208374277e-07,2.608990398592713772e-07,3.453160785044757090e-07,4.359274319608967920e-07,3.810807726366336851e-07,4.299792411297444991e-08,9.444247291752967087e-08,1.277002293355787050e-06,4.091342680773485428e-07,1.665833392749546659e-07,1.521394257409561689e-07,4.645549256849440068e-08,4.894495050454635502e-09,1.080338855790129850e-08,5.699358358603392377e-10,2.411667709805301748e-07,2.501964542527458484e-07,1.430573617763248977e-08,3.147888123826909747e-07,1.591565421066697111e-08,8.729296425474445874e-08,7.250323617738224167e-09,9.013557996006134341e-08,2.177135151475765130e-07,2.020518212389564126e-08,1.407972192274704734e-07,6.196602168112145120e-08,1.311268003783908158e-07,2.349115052544881742e-07,3.462823648268099830e-07,5.724588982448175009e-09,3.302535660721336809e-09,2.183976501174547192e-07,4.042227700242720124e-08,2.555859238442549588e-08,1.250449132571740733e-07,7.017295489695023433e-08,8.357873986973107081e-09,9.856443166868287781e-09,7.981878587026417170e-08,1.989012827670192961e-08,2.166713831344255595e-08,1.957657501107186946e-08,3.234166084439545061e-09,1.081838252782463378e-07,9.121019193942902050e-08,1.305686646292246269e-07
7.655106762255452539e-08,8.665098334322548340e-08,3.568207042274698122e-08,4.063233933300609473e-08,9.260214019308214229e-08,2.625808037315709090e-08,2.961716626076009511e-08,3.043962988931137801e-07,1.066588507096760340e-07,3.573792906911879855e-09,2.422741732649206798e-07,9.528770993343376471e-08,4.736070952909774044e-08,7.346878896665455275e-09,6.545695973272259384e-08,2.836627301777602305e-07,1.015192855862132111e-07,4.569194708012831371e-08,5.678062865348143009e-08,3.784012032050063948e-09,1.604688643665621839e-09,1.409459075846083267e-07,2.911215055290698439e-08,8.818071392929842007e-08,2.666719745725018984e-07,1.425831979348665584e-07,1.391405565220110454e-08,2.006617378609607490e-08,6.743368287839380420e-08,1.169657407663286405e-07,3.464487109855040020e-07,9.649149699304684206e-08,1.340282515151424873e-07,6.515881549231901301e-08,1.264199728503736394e-07,1.414423791203901447e-07,3.371389209446310479e-08,1.346356280182964833e-07,1.052169716018536052e-07,1.678750575687177543e-07,2.560110523149457810e-07,3.117347181104442170e-07,1.296648400547474107e-07,1.482262161546856955e-07,2.927258236642210456e-07,8.769720903076641859e-08,2.470919338615524834e-08,1.419350913868345134e-07,1.345546127932438089e-08,3.315410263163007296e-08,2.593079878491405381e-07,1.791331058926146367e-06,4.536006146816552063e-07,7.521772547291019472e-08,5.707834209881831112e-08,6.006398844867312438e-08,1.248097009760562334e-06,1.402366314365342304e-07,4.938756531250466203e-08,3.840535773257516198e-08,1.266257022353499891e-06,2.367205440356844653e-08,2.066538114096479980e-07,6.761239733822253988e-08,1.451606817951024586e-08,3.532573694545156824e-08,1.904304800034388803e-08,3.498688938142761351e-08,2.264366787340865048e-07,5.451001468294708880e-08,4.196297608201615772e-08,3.121029077754619511e-07,4.778680292401171122e-08,1.893486540570692676e-07,6.868226577677713215e-09,5.504219633721537077e-08,9.207982343706485279e-08,6.100918777458729523e-08,9.721091894322361322e-08,3.969357715227619655e-07,3.563811977451708495e-07,2.122429939616365856e-09,9.328531632894733553e-08,7.013521419793420028e-09,1.162702881888306637e-07,1.026458709963999247e-07,3.624693700728527415e-08,8.838267665123897266e-08,5.261385787100684625e-08,1.476029625108653925e-07,7.320431765235179137e-08,1.960040379629194435e-08,4.465710061993934394e-08,5.788679841532423824e-08,7.443854759962597252e-08,5.083885307019578982e-08,2.288010295402990827e-09,1.094749610027247959e-07,1.695817030414919063e-07,3.738752893351603697e-07
9.818687181838220299e-09,5.582916054832284885e-08,2.299091006694843228e-07,3.505587695809480207e-08,1.428771394301424327e-07,7.536195374936983504e-08,3.428584565616227192e-08,1.257486552267824465e-07,2.437609269816453665e-08,4.282239858304037140e-08,2.429043623526393295e-07,4.365784408602249839e-08,5.845156289751370108e-09,4.110658016228743193e-09,8.911139263991192687e-08,4.784961086398966318e-08,1.712275708940080255e-09,2.919474814824003692e-08,5.896769988403606035e-08,4.786263637905644176e-08,1.421956409121766061e-08,3.198563843032697364e-07,5.542162903844617275e-08,1.032339619643349938e-07,5.106324592055301228e-08,2.127690358714584779e-07,1.689125519436447222e-08,9.322312984557008674e-08,6.280008948346338927e-08,1.799470510911655105e-07,1.423523872548629534e-07,5.983999327651866977e-08,2.444069185756917061e-07,1.199994708512729814e-07,1.724948228299791299e-07,1.153046915415351788e-07,7.258358624393874269e-08,8.199827051235317414e-08,9.731077797730480338e-08,1.004383343718573467e-07,8.386789576387445195e-08,9.651325101447946839e-08,9.488522776285220092e-08,7.224772407842260252e-08,7.862960034228872866e-08,6.590247946279273190e-09,6.378498042231113117e-09,5.705171405849004212e-08,2.940116416962642166e-09,2.353341502027950447e-09,2.371036419193212253e-07,2.596984221387167448e-06,2.552927393233107170e-07,1.351013230141990915e-08,7.909929427038672754e-08,1.549194085003176227e-07,7.036106245983355233e-07,8.492552402222584946e-08,2.342512496950955927e-07,1.510569084978772477e-06,1.717522894206047229e-07,6.460251675396246661e-08,5.823558371725901177e-08,3.501874533135784393e-07,3.422524992533371883e-08,2.948608689559995140e-08,2.467163336807625112e-08,1.476318996618758188e-08,1.200803297998655499e-07,3.579829128533564537e-08,1.450757799037038857e-07,1.722043108101138889e-07,3.788719341503944369e-07,6.115104094666509407e-08,1.203128603393016209e-07,1.071638564496357930e-07,1.946352476142399622e-07,1.940365074799743867e-07,3.172764312311717853e-08,2.507135392812009355e-07,2.813979119194540634e-07,1.109008112970191415e-07,2.154179755597388126e-08,2.396886391120549139e-09,1.873847899542810386e-07,1.132160524006789726e-07,6.891281321699193397e-08,2.708129363830230947e-07,3.200298231930004747e-08,3.310055926426380557e-08,1.862497905294514923e-07,4.433299442880207708e-09,1.110463778021642405e-07,6.625698397027540746e-08,3.314598970886976126e-08,7.187059764969223300e-08,2.333504486756569522e-08,1.941438563054577113e-07,1.575693900126678657e-07,2.867754219324473697e-07
7.624747821268189442e-08,1.646749410682389412e-07,3.075311967083867818e-07,6.985383354240648238e-08,2.236716241731819794e-07,1.241556973523513887e-07,7.566679863200989506e-08,1.884847987007206500e-07,1.855901695175146783e-08,4.362466121324797223e-08,7.810514898743645803e-08,4.193320784695839395e-08,1.597190279310165231e-08,1.229634976080693227e-08,5.730274988501008938e-08,1.231374994588334293e-08,2.094239375617278450e-08,1.722252256644832826e-08,5.259209014772128962e-08,8.961325864926276407e-08,5.850231665728768540e-08,4.334635268226043555e-07,1.163424335620757108e-08,1.516053587075150949e-07,2.172393308870824682e-08,2.186143079565701130e-07,4.133149294941954300e-08,6.296684388498434800e-08,7.784536730915241553e-08,1.638705415809780205e-07,2.222016132569698438e-08,2.418194348318123367e-07,3.665960494705446180e-07,3.065179074412138496e-07,6.828589483781878333e-08,1.679247581854992084e-08,8.884921846146250449e-08,5.666442252130287057e-10,1.841781424343201825e-08,9.902081589064520563e-08,2.833060155782199052e-08,3.266619855097748569e-07,1.987389605324166186e-07,4.426706910090321750e-08,9.929128460136274060e-09,5.342401069127438033e-08,2.440486935581133857e-07,4.753218188879002366e-08,1.699926765880736157e-08,2.926548126395620756e-08,1.906135612040756325e-07,2.986151972783245167e-06,1.553717790941356044e-07,8.123814568002651746e-08,1.901116338163171180e-07,3.222201647856791170e-07,8.228563778979904337e-08,1.716320722349793086e-08,5.045522503928845966e-07,3.785978351222769001e-06,1.537139123433460436e-07,2.254667281607952911e-07,1.693866602787654226e-08,1.519341690403109267e-07,5.314022231841025310e-10,1.880980584607964979e-08,5.093382815532141368e-08,5.513889783430220604e-08,9.507376316843482636e-08,2.048407509156138904e-07,2.256177552976872812e-07,7.657123914114788749e-08,4.061803575062322845e-07,3.223318687197996137e-08,2.599980138327942083e-07,7.958648730282850795e-08,3.320085701619007332e-07,1.472561032763648361e-08,2.879801910568428127e-07,7.462504851438272411e-08,3.851930913450368853e-08,4.395976116353739673e-08,6.739164652492149637e-08,5.506560268246458062e-08,1.280070688023899942e-07,2.263553588931033795e-07,1.451308990734880047e-07,1.509997627315501154e-07,7.797570175398343675e-08,4.504765864475204392e-09,3.241232414860453697e-07,2.032003076156345062e-08,1.975805303637256520e-07,7.286573752492566451e-08,6.209523907762696435e-08,2.047049882903921320e-07,3.710110001071109684e-08,3.277270943751243470e-07,3.712863414206925714e-07,1.549909982702110986e-09
1.000074291205709028e-07,2.520383189158273871e-07,1.457235589849732122e-08,1.183677069969389693e-07,4.098718752694168968e-08,3.685565869052848487e-07,3.497282384989988053e-08,5.712482418282931590e-08,1.186421196718997958e-08,2.739840223491281697e-09,2.259955966720035722e-08,1.185225982547134939e-07,3.175876134526913824e-08,9.794533310696267026e-08,9.735214857400325674e-09,7.505431586094718007e-08,1.094583763555119079e-08,6.219464842255357983e-09,9.723451503430618208e-08,7.016668790697209398e-08,5.348943584425023202e-08,5.183663533780069230e-08,1.498549693063509928e-07,1.362611905872317753e-07,3.031478424881264048e-08,1.935855854414860134e-07,1.334744585537191540e-08,5.205842999873653135e-08,1.791861712828940610e-07,1.853312617817503454e-07,7.463675648683853609e-08,1.144256058278266388e-07,1.047921134662414798e-07,1.460422696333581145e-07,6.873374190043539548e-09,7.728569119219615526e-08,1.208009489498889464e-07,7.247704639529617060e-08,1.456454316826477411e-08,7.172502959950515893e-08,4.799927263455125089e-08,1.620704123491514348e-07,2.437172040829332110e-08,1.456634770971570699e-07,9.213037756233181589e-08,8.990553950779927586e-08,4.001556555623602805e-07,1.395117539948878582e-07,8.480410409427821103e-08,3.467813186362572047e-08,1.114942718365530679e-07,1.663487005937358651e-06,2.570050773506937479e-07,3.383746271273888660e-08,2.095545379096108686e-08,4.937353975383005598e-07,3.066757894191601451e-08,2.365765310979930374e-07,2.049502434930834751e-07,1.443342486467422398e-06,3.187346815983345804e-07,2.121551661215888031e-07,2.191053448757952805e-07,1.522222254783464189e-07,1.941476445849945682e-08,7.945110028802278711e-08,2.040412961246404570e-07,7.345140392627680344e-08,5.655581246067152418e-09,1.478193612476631902e-07,8.646192560425956956e-08,5.105577040098127805e-08,9.017001244131252661e-08,2.019205795569830913e-07,5.222594922032015261e-08,5.339036263406246722e-08,3.080270575304956803e-07,6.360983659662141985e-08,3.348316854518186095e-07,1.647338085480060867e-07,1.313941012075304184e-07,2.083562517198778174e-08,1.197493100094404555e-07,1.057140948950035065e-07,5.189206041269319084e-08,1.203345241096399371e-07,9.785486412299854903e-08,7.592426445008309646e-08,5.476460468331674553e-08,3.102796098337136263e-08,1.780076821416916444e-07,7.630737568157337920e-08,1.148204699838557003e-07,7.610837893098070550e-08,8.817735334143889443e-08,1.230541931360753631e-07,3.162460559187150421e-07,1.480240268105752373e-07,2.907064096988952333e-07,2.171927336101754457e-07
3.707922824546841823e-08,4.405167733254876403e-08,1.457576827821780550e-07,3.079935566499388119e-08,3.224595471655425325e-08,4.537183246080829122e-07,3.177279618867961534e-09,2.265600451914451472e-09,8.304300707114698913e-09,3.337327148349846409e-08,1.318433643273220603e-07,1.182286821723613752e-07,7.631572359350523375e-08,1.783053543956622662e-07,3.918263423772936878e-08,2.194676088367399859e-07,5.763312779820390801e-08,1.683238608947179118e-08,1.526419730054703299e-07,7.006725412379689231e-08,8.827902824439625416e-09,4.808204426366278212e-08,1.024567925426353411e-07,4.324770899192511027e-08,4.917510091687293868e-08,2.762116451498956567e-07,3.368113292287965029e-08,4.659433887361875919e-08,1.326284188098214092e-07,1.866247084507352336e-07,1.519859528102835557e-07,4.425506878044441501e-08,1.979686086347699366e-08,4.193724041186661143e-08,2.275376935821718398e-08,1.725011256279994327e-07,9.932754250550597474e-08,6.511249965891021645e-08,2.967715964421991376e-08,2.926491635609702915e-08,9.849042957796637856e-09,4.945918636310916700e-09,9.551995411264467786e-08,1.094417868556192536e-07,1.530606108123475880e-08,1.187098810864829778e-07,1.254351050757506279e-07,6.889912670605067342e-08,1.026877995727976379e-07,1.717395315288138068e-08,3.704172076151345804e-07,5.596709533502955551e-07,3.261522077995868775e-07,7.460723641949207129e-08,3.187011746898579226e-07,2.835945697294889850e-07,1.079115939052672231e-08,9.495128340369096794e-09,4.556988781411506833e-06,6.545575093098168815e-08,5.124453709011821747e-07,5.141246552122401048e-08,3.485063398465023303e-07,9.551912874974267443e-08,3.716260370583650803e-08,3.568903441577433481e-08,2.526794006494839569e-07,6.206990206742553103e-08,8.219047958069569310e-08,6.263374603517581782e-08,1.027182653955393911e-08,8.036224760172873608e-08,3.406290158454695218e-09,1.588787110938437199e-07,2.750294374865297949e-09,7.334400677134354564e-08,2.039341225706625847e-07,3.874937736581554651e-08,1.228792937125287760e-07,1.126129237231964285e-07,7.300232151406436905e-08,6.536765186565563960e-08,7.568559559797964480e-08,1.056053614101766552e-07,2.547735810601123774e-08,1.635195064631006782e-08,2.944381834304014830e-08,3.395853840167646181e-08,2.141137354279499357e-08,1.031161655931341841e-07,2.612264969609527826e-08,2.042567480209488317e-07,2.289144657811477933e-08,1.623315235091351372e-08,2.311316842309912844e-07,5.383523821751778466e-08,4.966871577024508219e-07,9.705577587115824232e-08,2.479225095246542274e-08,1.747856216507044107e-07
3.521311049413480262e-08,2.324431865546816286e-08,1.421292065342605733e-07,9.212507688236998438e-09,9.505098241310847306e-08,1.636014239797572756e-07,2.374860793536181851e-07,8.681297898799925487e-09,1.034001460178016014e-07,9.268888274951732542e-08,1.332625609071921775e-07,5.627929506283959622e-08,5.187203346577424275e-08,1.259234397355871942e-07,2.322145131150269936e-07,1.226083223880840914e-07,1.179022552118150983e-07,8.292034926619532324e-08,8.560180454899206145e-08,1.067198844223556098e-07,9.932570827142404335e-08,6.210926824352803050e-08,6.182185048735691785e-08,3.321851546558821262e-09,5.203563252487005253e-08,2.739819932749128535e-07,5.954299257898502010e-08,4.096437930759094273e-08,2.627497894608817663e-07,1.465273484625795065e-07,2.578891366314116357e-07,9.761267532182603995e-08,1.060808181642293226e-07,1.073612476495874367e-07,1.001450511741221682e-07,6.145863434159581821e-08,3.017506023699021191e-07,7.435702501362715216e-08,1.002539075641051252e-08,1.229854749115361056e-07,1.511216584642627008e-07,6.827721520652299971e-08,1.977268302896466483e-07,8.493096148537151330e-09,1.851906244651495654e-07,1.537851978242041092e-07,2.392743560513862100e-08,4.547745385738372924e-08,2.752422981576849369e-08,3.838638335138479897e-08,1.340751381638506636e-06,3.188581697161623995e-07,1.318264306514544725e-07,6.877788736737993007e-08,4.245913394255879115e-08,1.407546754434762535e-07,2.653852790046084581e-08,2.808496094221645971e-07,5.800546085351572013e-06,3.215291945341038601e-07,1.036709173016329116e-07,2.361176769229830694e-08,1.922069628718597109e-07,3.413622539665087586e-08,3.487340700506395805e-08,6.445114777840215871e-08,5.328727036199277087e-08,1.164929273045072985e-08,2.950640574140049249e-07,2.023085005843234036e-07,1.143221268117744101e-07,8.343949644962113855e-08,3.810920706688788943e-09,8.052666708050885881e-10,7.777956403083148872e-08,1.509845629965655135e-09,2.338282627899603357e-07,3.172139013290025876e-08,6.730496784803405308e-08,1.097775923416017249e-07,3.244786874187323583e-08,8.829226162486911044e-08,2.196355474013573241e-08,7.984541370075232984e-08,3.060889102426880550e-08,1.471115007462419956e-07,1.786586154275184313e-07,2.189242523118267586e-08,1.098196862690831131e-08,4.401011412905287274e-08,5.665991799375336310e-08,3.215301540963126992e-07,1.059515862941849734e-07,1.435704145309282195e-07,6.787976553189546838e-08,2.454269879129725800e-07,1.131803200232880801e-07,4.960204531188430828e-08,4.165439205910591557e-08,4.454696541324932313e-08
5.227833078092576721e-09,6.366256001878188134e-08,2.208827183903673391e-08,4.154809835893285243e-08,6.024908885747797586e-08,7.790881321317901180e-08,4.781799861400231884e-07,5.088831555360999086e-08,2.660975819237555442e-07,6.642497169738331022e-08,5.596013586003862813e-08,3.874031564884847890e-08,8.084907204961101883e-08,4.501717265019364793e-08,2.767740995852667347e-07,1.812283519437621736e-08,2.423346017557746641e-07,8.153389874743788155e-08,2.543440112688697488e-08,8.949411789349660351e-08,8.322499638981961486e-08,4.761515489313347244e-08,1.121861530813775343e-07,1.311503493340740314e-07,2.429950717684885838e-09,5.582901772687294464e-08,7.831035837468946394e-08,2.908283633256311511e-08,2.104452336730485427e-07,3.848499335402999139e-08,1.430451820644787617e-07,7.676329947100803263e-08,3.639951118647648709e-07,2.808408329302511477e-07,2.460400479020742036e-08,1.916541695524570941e-09,3.601159857168716362e-07,1.107246181141682336e-07,5.951364027244367125e-08,2.080180065976058042e-07,1.193336207258220293e-07,1.355637091010559659e-07,1.191056428347726810e-07,5.107487184451424283e-08,1.108478402362848332e-07,4.258797499486234074e-08,1.538742702621835428e-08,1.089979204964962719e-07,5.505815143250608152e-08,8.045225122468878566e-08,3.563464151205228391e-06,9.148278145029881799e-07,1.722064557038558610e-08,2.273975945859187015e-07,1.135653372885429676e-07,6.817966380635861786e-09,1.409424000471961340e-07,2.062734368582333204e-07,1.161139621678417733e-06,2.424096070423567447e-07,2.950151740944694201e-08,1.549555471738513345e-08,7.804186161337028323e-08,1.394725950689436587e-08,1.541548805554119719e-08,3.708548036148964555e-08,6.397471840607538850e-08,2.453762856981847089e-07,3.027482233656150951e-07,7.289133605472298899e-08,9.289047339245436117e-08,2.526660594359022689e-08,9.816572682542557257e-09,7.483408399382082245e-08,2.075372736797050546e-07,1.441535901651905127e-07,8.465111447815438490e-08,2.086785616259115630e-08,4.802242242494713246e-08,2.954123041640425047e-07,7.685064757372661747e-08,4.024534530294762166e-08,4.619395732671274360e-08,8.187387386675929739e-08,1.039785493561610334e-09,8.517368882472106581e-08,1.571897340926265282e-07,1.072911837321783995e-08,6.348628712292365702e-09,5.572727484000614190e-08,9.769589423427164736e-08,2.062597328359030957e-07,1.206313989227720968e-07,1.549980830127955239e-07,1.036786836964030530e-07,2.080259101842387755e-07,1.323153064553905043e-08,1.768565716241178164e-08,6.752743344895190944e-10,1.172370656936723088e-08
