1.200000000000000000e+08,7.052029626177748478e-02
2.400000000000000000e+08,2.374425384907824510e-02
3.600000000000000000e+08,5.817652722554971997e-03
4.800000000000000000e+08,3.799569846858777910e-04
6.000000000000000000e+08,2.042434364352406246e-04
7.200000000000000000e+08,1.219419183298996493e-04
8.400000000000000000e+08,2.636393129208674011e-05
9.600000000000000000e+08,4.976542613559919456e-05
1.080000000000000000e+09,1.445630313566842930e-05
1.200000000000000000e+09,3.034672681059704639e-06
1.320000000000000000e+09,1.139149695575579583e-05
1.440000000000000000e+09,5.504491490103802859e-06
1.560000000000000000e+09,6.161282328297077370e-06
1.680000000000000000e+09,4.558189783598399696e-06
1.800000000000000000e+09,1.914617714504480853e-07
1.920000000000000000e+09,2.235976371349506764e-06
2.040000000000000000e+09,1.807589574163660045e-06
2.160000000000000000e+09,1.743664115793791298e-06
2.280000000000000000e+09,1.836154093274969035e-06
2.400000000000000000e+09,2.095793261238685810e-07
2.520000000000000000e+09,6.066613515771491238e-07
2.640000000000000000e+09,7.771369826799838028e-07
2.760000000000000000e+09,6.070548669533872997e-07
2.880000000000000000e+09,9.452279036576745671e-07
3.000000000000000000e+09,2.395992053533661871e-07
3.120000000000000000e+09,1.955796448932043830e-07
3.240000000000000000e+09,3.439940177185644248e-07
3.360000000000000000e+09,1.533006453313994569e-07
3.480000000000000000e+09,3.511825250161889697e-07
3.600000000000000000e+09,1.895025029082860749e-07
3.720000000000000000e+09,1.659137655298328005e-07
3.840000000000000000e+09,2.658717163303596467e-07
3.960000000000000000e+09,1.133480314951557776e-07
4.080000000000000000e+09,2.166111903524654781e-07
4.200000000000000000e+09,2.061480441134912727e-07
4.320000000000000000e+09,1.487107763984622403e-07
4.440000000000000000e+09,1.899373991899674475e-07
4.560000000000000000e+09,1.094436618715410763e-07
4.680000000000000000e+09,1.499174445339924672e-07
4.800000000000000000e+09,1.605164854377691714e-07
4.920000000000000000e+09,1.380756077857962525e-07
5.040000000000000000e+09,1.822656968613277745e-07
5.160000000000000000e+09,1.266743502159972254e-07
5.280000000000000000e+09,1.310949257831138454e-07
5.400000000000000000e+09,1.409199339512683080e-07
5.520000000000000000e+09,1.224861666494032422e-07
5.640000000000000000e+09,1.623432332398885564e-07
5.760000000000000000e+09,1.339536772453523866e-07
5.880000000000000000e+09,1.357914797544153657e-07
