2.000000000000000000e+07,1.194093868253674057e-01
4.000000000000000000e+07,6.727159930929139942e-02
6.000000000000000000e+07,4.474944506688401102e-02
8.000000000000000000e+07,2.337128062413229221e-02
1.000000000000000000e+08,1.905478178934880140e-02
1.200000000000000000e+08,1.118641746410555839e-02
1.400000000000000000e+08,8.775140503757312624e-03
1.600000000000000000e+08,5.752862669879200801e-03
1.800000000000000000e+08,3.243312126977154417e-03
2.000000000000000000e+08,2.982993610418745688e-03
2.200000000000000000e+08,1.853923781074405400e-03
2.400000000000000000e+08,1.555584606905913376e-03
2.600000000000000000e+08,9.727919052088029655e-04
2.800000000000000000e+08,7.702976035472954485e-04
3.000000000000000000e+08,6.304164058365922677e-04
3.200000000000000000e+08,3.666264676749022189e-04
3.400000000000000000e+08,2.731999036302959266e-04
3.600000000000000000e+08,2.032396198603362875e-04
3.800000000000000000e+08,1.479193386376594088e-04
4.000000000000000000e+08,1.191811643366528974e-04
4.200000000000000000e+08,7.601014008943939677e-05
4.400000000000000000e+08,6.677211219346587939e-05
4.600000000000000000e+08,5.710179894717516290e-05
4.800000000000000000e+08,5.092571571656724102e-05
5.000000000000000000e+08,3.946126600427056540e-05
5.200000000000000000e+08,3.576846580663118914e-05
5.400000000000000000e+08,3.248477565527747754e-05
5.600000000000000000e+08,2.509390491384421056e-05
5.800000000000000000e+08,2.332657442816053178e-05
6.000000000000000000e+08,1.736952705399702647e-05
6.200000000000000000e+08,1.522373481054063942e-05
6.400000000000000000e+08,1.290317725774078998e-05
6.600000000000000000e+08,9.784934938297328480e-06
6.800000000000000000e+08,7.839073124932682761e-06
7.000000000000000000e+08,7.220130863899113146e-06
7.200000000000000000e+08,7.142358085736860961e-06
7.400000000000000000e+08,7.694072830008343768e-06
7.600000000000000000e+08,7.710383722325560437e-06
7.800000000000000000e+08,8.844329017904936841e-06
8.000000000000000000e+08,8.571737561116383821e-06
8.200000000000000000e+08,9.515936051400852662e-06
8.400000000000000000e+08,9.127804977464211997e-06
8.600000000000000000e+08,8.697034766849855289e-06
8.800000000000000000e+08,8.776814323844218203e-06
9.000000000000000000e+08,7.709864800703042297e-06
9.200000000000000000e+08,7.435163941315122452e-06
9.400000000000000000e+08,6.198493552617298487e-06
9.600000000000000000e+08,5.529936187394217885e-06
9.800000000000000000e+08,4.860537194404090956e-06
1.000000000000000000e+09,4.264246527819612459e-06
1.020000000000000000e+09,3.788690889080062529e-06
1.040000000000000000e+09,3.307316226977307322e-06
1.060000000000000000e+09,3.339364295320083085e-06
1.080000000000000000e+09,3.015833437928340117e-06
1.100000000000000000e+09,2.784677215481431750e-06
1.120000000000000000e+09,2.721390388083241498e-06
1.140000000000000000e+09,2.454551251516482209e-06
1.160000000000000000e+09,2.549700846725317085e-06
1.180000000000000000e+09,2.227828150674925511e-06
1.200000000000000000e+09,2.174268456212912330e-06
1.220000000000000000e+09,2.104697008072072861e-06
1.240000000000000000e+09,1.917873474409257530e-06
1.260000000000000000e+09,1.913069173269488014e-06
1.280000000000000000e+09,1.654175580927556254e-06
1.300000000000000000e+09,1.710625398792964711e-06
1.320000000000000000e+09,1.609552942709690566e-06
1.340000000000000000e+09,1.637064039178138715e-06
1.360000000000000000e+09,1.688849610635613735e-06
1.380000000000000000e+09,1.682262165287444915e-06
1.400000000000000000e+09,1.775843409786021194e-06
1.420000000000000000e+09,1.784916789546206096e-06
1.440000000000000000e+09,1.745620488420403687e-06
1.460000000000000000e+09,1.861121271512408383e-06
1.480000000000000000e+09,1.779808527142536591e-06
1.500000000000000000e+09,1.822212424813479922e-06
1.520000000000000000e+09,1.725792937518817802e-06
1.540000000000000000e+09,1.640111091404242742e-06
1.560000000000000000e+09,1.634443846110036983e-06
1.580000000000000000e+09,1.543034452556758062e-06
1.600000000000000000e+09,1.474459005283533347e-06
1.620000000000000000e+09,1.392309325555395948e-06
1.640000000000000000e+09,1.317297332277758336e-06
1.660000000000000000e+09,1.282313360570271031e-06
1.680000000000000000e+09,1.262499105342543318e-06
1.700000000000000000e+09,1.233142618943500587e-06
1.720000000000000000e+09,1.206156196168621298e-06
1.740000000000000000e+09,1.233663425460157564e-06
1.760000000000000000e+09,1.220622901634799918e-06
1.780000000000000000e+09,1.208584904732420325e-06
1.800000000000000000e+09,1.223010886332668036e-06
1.820000000000000000e+09,1.179334266305847798e-06
1.840000000000000000e+09,1.197943702034646110e-06
1.860000000000000000e+09,1.164742507564949351e-06
1.880000000000000000e+09,1.157763193801058064e-06
1.900000000000000000e+09,1.140195665171519040e-06
1.920000000000000000e+09,1.113522738196679264e-06
1.940000000000000000e+09,1.121156224091025737e-06
1.960000000000000000e+09,1.107122057874466042e-06
1.980000000000000000e+09,1.106577596483878121e-06
